sqft_living,bathrooms,bedrooms,floors,price
2870,3.0,5.0,1.0,765000.0
2120,1.75,4.0,1.0,492650.0
2700,2.5,4.0,2.0,383962.0
3670,2.5,4.0,2.5,950000.0
1220,2.5,3.0,2.0,457000.0
3560,2.5,4.0,3.0,882566.0
3530,3.25,4.0,2.0,963000.0
2280,2.5,4.0,2.0,345000.0
3830,3.5,3.0,2.0,800000.0
2050,2.0,3.0,1.0,314500.0
3660,2.5,3.0,2.0,530000.0
3350,2.5,4.0,2.0,650000.0
1270,2.0,3.0,1.0,349500.0
1200,1.0,3.0,1.0,165050.0
2200,2.5,3.0,2.0,580000.0
1680,2.5,3.0,1.0,330000.0
3840,3.5,5.0,2.0,875000.0
950,1.0,2.0,1.0,500000.0
2280,2.5,4.0,2.0,445000.0
1970,2.5,4.0,2.0,274900.0
1620,1.5,3.0,1.0,219950.0
2600,2.5,4.0,2.0,691500.0
1250,1.0,2.0,1.0,459500.0
2130,1.75,4.0,1.5,955500.0
2550,1.75,4.0,1.0,328950.0
1150,1.0,3.0,1.5,307000.0
1040,1.75,3.0,1.0,382500.0
3340,2.5,4.0,2.0,1150000.0
1640,2.25,3.0,2.0,478000.0
770,1.0,2.0,1.0,260000.0
4350,3.25,4.0,1.0,850000.0
1700,1.75,4.0,1.0,616000.0
2050,1.75,3.0,1.0,540000.0
1660,2.25,3.0,2.0,300000.0
1990,1.75,3.0,1.0,507500.0
1770,2.0,3.0,1.0,241000.0
2440,2.25,3.0,2.0,485000.0
2620,2.5,3.0,2.0,695000.0
2440,2.5,4.0,2.0,548000.0
1080,1.0,2.0,1.0,345000.0
1090,1.0,3.0,1.0,280000.0
1400,1.75,3.0,1.0,450000.0
2010,2.5,3.0,2.0,515000.0
1640,1.0,3.0,1.5,1014250.0
3290,2.5,5.0,2.0,739900.0
2510,2.5,2.0,2.0,600000.0
860,1.0,2.0,1.0,370000.0
2840,2.5,4.0,1.0,729032.0
1750,1.75,3.0,2.0,510000.0
1300,1.5,3.0,1.0,425000.0
3890,2.75,3.0,2.0,1080000.0
1460,2.25,3.0,3.0,337000.0
1410,1.0,4.0,1.5,563000.0
1190,2.0,3.0,1.5,245000.0
1410,2.0,3.0,1.0,590000.0
2500,2.0,3.0,1.5,695000.0
800,1.0,2.0,1.0,402500.0
2530,2.5,3.0,2.0,435000.0
2570,2.0,3.0,1.0,660000.0
2090,2.75,3.0,1.0,300000.0
2980,2.25,5.0,1.0,600000.0
1170,1.75,3.0,1.0,205000.0
2080,3.5,3.0,2.0,357500.0
3350,3.25,5.0,2.0,1110000.0
1050,2.5,2.0,2.0,332888.0
900,1.0,2.0,1.0,174000.0
1050,1.0,2.0,1.0,515000.0
3740,2.25,5.0,1.5,392000.0
1430,1.75,4.0,2.0,485000.0
1400,1.75,3.0,1.0,217500.0
1600,2.25,3.0,2.0,502000.0
2880,2.25,3.0,2.0,820000.0
820,1.0,2.0,1.0,102500.0
5190,5.5,5.0,2.0,925000.0
2180,2.5,4.0,1.0,540000.0
910,1.0,2.0,1.5,600000.0
1580,1.0,4.0,1.5,406000.0
2130,3.0,4.0,1.0,620000.0
4570,2.5,4.0,2.0,1060000.0
1240,2.0,3.0,1.0,401000.0
1860,1.75,3.0,2.0,725000.0
370,0.75,1.0,1.0,276000.0
3130,3.25,5.0,2.0,500000.0
2530,1.75,3.0,1.0,375000.0
1920,2.25,3.0,1.0,260000.0
2300,2.5,4.0,2.0,431000.0
1830,2.5,4.0,2.0,321000.0
1550,1.5,4.0,1.0,433000.0
4080,3.5,4.0,2.0,920000.0
1710,2.25,3.0,2.0,482000.0
2375,2.5,3.0,2.0,712000.0
2200,2.75,4.0,1.0,505000.0
1110,1.75,3.0,1.0,452000.0
1630,1.0,4.0,1.5,581000.0
2550,1.5,4.0,2.0,952500.0
2500,2.25,4.0,2.0,808000.0
2890,3.0,4.0,1.0,476000.0
1420,1.75,4.0,1.5,535000.0
2390,2.5,3.0,2.0,629800.0
2530,2.5,4.0,2.0,417838.0
2701,2.5,4.0,2.0,399895.0
3990,2.75,4.0,2.0,825000.0
2303,2.5,4.0,2.0,300000.0
1540,2.25,2.0,3.0,640000.0
1450,2.5,3.0,2.0,460000.0
1160,2.5,2.0,2.0,525000.0
2910,2.75,4.0,2.0,499990.0
3770,3.5,4.0,2.0,1020000.0
2900,2.25,5.0,1.0,675000.0
1540,1.75,3.0,1.0,512031.0
700,1.0,2.0,1.0,310000.0
3280,2.5,3.0,1.0,1075000.0
2430,2.0,4.0,1.0,255000.0
1900,2.5,3.0,2.0,435000.0
1660,2.0,3.0,1.0,453000.0
1620,2.0,4.0,2.0,260000.0
2090,2.0,4.0,1.0,659000.0
1110,2.0,3.0,1.0,223000.0
3760,3.25,5.0,2.0,851000.0
2080,2.25,3.0,1.0,605000.0
1950,2.25,4.0,1.0,895000.0
2570,2.25,5.0,1.0,519000.0
2330,1.75,3.0,1.0,535000.0
3700,3.0,3.0,2.0,489000.0
1920,2.25,3.0,1.0,250000.0
1900,2.25,3.0,1.5,580000.0
1440,1.75,4.0,1.0,1038000.0
2940,2.25,4.0,1.0,605000.0
2500,3.5,4.0,2.0,599950.0
2490,2.5,3.0,2.0,700000.0
1470,2.0,3.0,1.0,480000.0
2120,2.5,4.0,2.0,329950.0
1200,1.75,3.0,1.0,250000.0
2450,2.5,5.0,2.0,345000.0
1780,2.5,4.0,2.0,175000.0
1590,1.0,5.0,1.5,185000.0
2370,2.0,4.0,2.0,411000.0
1760,1.5,3.0,2.0,690000.0
1940,3.0,4.0,1.0,265000.0
3550,3.0,4.0,1.5,720000.0
2050,2.5,4.0,2.0,256000.0
1680,2.25,4.0,2.0,255000.0
1320,2.25,3.0,2.0,540000.0
1550,2.25,3.0,2.0,481015.0
2680,1.75,3.0,1.0,575000.0
2390,2.5,3.0,1.0,339950.0
2040,2.5,4.0,2.0,475000.0
2670,3.75,3.0,2.5,732000.0
1880,1.75,4.0,1.5,860000.0
2400,1.75,4.0,1.5,389000.0
2270,1.75,3.0,1.0,645000.0
1850,2.5,4.0,2.0,475000.0
2160,2.75,4.0,1.0,550000.0
2160,1.0,2.0,1.0,305000.0
1570,1.5,2.0,1.5,782000.0
1340,2.0,3.0,1.5,545000.0
3002,2.5,4.0,2.0,394500.0
2190,2.0,5.0,1.0,600000.0
1010,1.0,2.0,1.0,300000.0
2105,2.5,4.0,2.0,330000.0
2430,2.25,4.0,1.5,723000.0
2160,2.5,5.0,2.0,480000.0
900,1.0,2.0,1.0,496000.0
1820,3.0,3.0,3.0,625000.0
2100,2.0,4.0,1.0,475000.0
1520,2.25,3.0,2.0,275250.0
1310,1.0,2.0,1.0,253000.0
2190,2.5,4.0,1.0,630000.0
2950,2.5,5.0,1.5,660500.0
1870,1.0,5.0,1.0,262000.0
1840,2.5,3.0,1.0,552000.0
1500,1.0,2.0,1.0,736000.0
1730,1.75,3.0,1.5,355000.0
1580,1.0,3.0,1.0,305000.0
1540,2.5,4.0,2.0,484998.0
3390,3.5,4.0,2.0,1054690.0
830,1.5,2.0,2.0,334500.0
2620,2.75,4.0,2.0,475000.0
2242,2.5,3.0,2.0,309780.0
2890,2.5,4.0,2.0,795000.0
1450,2.25,3.0,2.0,274500.0
800,1.5,2.0,2.0,265050.0
2280,2.5,3.0,2.0,567500.0
3850,4.5,3.0,2.0,915000.0
2270,2.5,5.0,2.0,285000.0
2250,2.5,3.0,2.0,445838.0
2600,1.75,4.0,1.0,304900.0
2490,2.0,4.0,2.0,940000.0
3160,2.5,4.0,2.0,1127000.0
4930,4.25,4.0,2.0,835000.0
1440,1.0,3.0,1.0,290000.0
1770,1.75,3.0,1.0,250000.0
2300,2.5,4.0,2.0,342000.0
2980,2.5,4.0,2.0,1012000.0
2230,2.25,4.0,1.0,400000.0
1830,1.75,3.0,1.0,312500.0
1740,1.0,3.0,1.0,267000.0
1530,1.75,3.0,1.0,575000.0
1520,1.5,3.0,1.0,810000.0
3230,2.5,3.0,2.0,850000.0
3620,3.25,3.0,2.0,1015000.0
5070,3.75,4.0,2.0,1100000.0
1570,1.75,3.0,1.0,240000.0
2080,1.75,4.0,1.0,198000.0
2230,2.5,4.0,1.0,565000.0
2790,2.75,8.0,1.0,340000.0
3150,2.5,4.0,2.0,815000.0
2190,3.0,5.0,2.0,588000.0
1890,2.5,4.0,2.0,280500.0
1900,2.0,4.0,1.0,390000.0
1930,1.5,2.0,2.0,509000.0
3316,2.5,3.0,2.0,490600.0
1380,1.5,3.0,1.0,650000.0
2080,4.0,3.0,3.0,715000.0
1240,1.0,3.0,1.5,529950.0
1020,1.0,3.0,1.0,265000.0
2780,2.5,3.0,1.5,1140000.0
2300,2.0,3.0,1.0,610000.0
2020,2.5,4.0,2.0,554729.0
1840,1.75,5.0,1.0,395000.0
1390,1.0,3.0,1.5,341000.0
2060,2.25,4.0,1.0,264500.0
2640,2.75,4.0,1.5,395000.0
1980,2.25,3.0,1.0,640000.0
1810,1.5,3.0,1.0,430000.0
1700,2.5,4.0,1.0,410000.0
1200,1.0,4.0,1.5,220000.0
1350,2.75,2.0,2.0,405500.0
2360,2.5,4.0,1.0,633000.0
1190,1.0,2.0,1.0,295950.0
4110,5.0,4.0,2.0,1042031.0
2800,2.5,4.0,1.0,605000.0
920,1.5,2.0,2.0,255000.0
1530,1.75,3.0,2.0,474000.0
860,1.0,2.0,1.0,370000.0
1520,2.5,3.0,2.0,288000.0
660,0.75,2.0,1.0,100000.0
3580,2.5,5.0,2.0,1150000.0
3000,2.25,5.0,2.0,600000.0
2740,3.25,5.0,1.0,515000.0
2040,2.5,4.0,2.0,345000.0
2520,2.75,6.0,2.0,975000.0
2470,2.0,3.0,2.0,850000.0
1930,2.5,3.0,2.0,439990.0
2950,2.5,3.0,2.0,554950.0
2610,2.5,3.0,2.0,605000.0
1630,1.75,3.0,3.0,609000.0
1400,1.5,3.0,3.0,425000.0
1410,1.75,2.0,1.5,399900.0
4370,3.5,4.0,2.0,1025000.0
2590,3.0,4.0,2.0,519995.0
1300,1.5,3.0,1.0,625000.0
2320,2.5,3.0,2.0,600000.0
3130,3.0,4.0,1.5,671000.0
1470,1.75,3.0,1.0,459500.0
1540,2.5,3.0,3.0,499000.0
1480,1.75,3.0,1.0,395000.0
3595,2.75,5.0,2.0,861990.0
1190,1.0,2.0,1.0,382500.0
2340,2.25,4.0,1.0,404950.0
1320,1.75,3.0,1.0,530000.0
1190,1.0,2.0,1.0,195000.0
2350,2.25,4.0,2.0,747500.0
1100,1.0,3.0,1.0,199990.0
1660,1.0,4.0,1.5,548800.0
3040,3.0,4.0,1.5,870000.0
1860,2.0,3.0,2.0,588000.0
4100,3.25,4.0,2.0,775000.0
4050,3.0,6.0,2.0,670000.0
1240,2.0,2.0,2.0,445000.0
2200,3.0,4.0,1.0,300000.0
1680,2.25,3.0,1.0,480000.0
930,1.0,3.0,1.5,300000.0
1800,1.5,3.0,2.0,360000.0
3000,3.5,6.0,1.0,527000.0
1820,1.5,3.0,1.0,875000.0
1995,2.25,4.0,2.0,266000.0
3990,3.25,4.0,2.0,866000.0
800,1.5,2.0,1.0,335950.0
960,1.0,3.0,1.0,215000.0
2286,2.5,4.0,2.0,481000.0
2220,1.75,3.0,1.0,320000.0
1940,1.75,3.0,1.5,295000.0
1640,1.5,3.0,2.0,295000.0
1120,1.0,3.0,1.0,320000.0
2600,2.0,4.0,1.0,780000.0
1490,2.0,3.0,2.0,437500.0
1650,1.75,5.0,1.5,443000.0
2400,2.5,4.0,2.0,575000.0
1500,1.0,2.0,1.0,245000.0
1990,2.5,3.0,2.0,450000.0
1130,1.5,2.0,2.0,536000.0
2030,3.25,3.0,2.0,685000.0
1590,1.75,4.0,2.0,373000.0
1480,1.75,3.0,1.0,450000.0
2690,2.5,4.0,2.0,645000.0
1390,1.0,3.0,1.0,230000.0
1830,2.75,3.0,2.0,593000.0
1580,2.0,2.0,1.0,558000.0
2590,2.25,3.0,2.0,538250.0
2510,2.5,5.0,1.0,475000.0
1180,1.5,3.0,1.0,209950.0
1450,2.25,3.0,2.0,410000.0
2860,2.5,5.0,2.0,670000.0
2760,2.75,3.0,1.0,821000.0
2800,2.0,5.0,1.0,665000.0
1450,2.5,3.0,2.0,339000.0
2530,2.0,4.0,1.5,631500.0
1640,2.0,3.0,1.0,570000.0
2220,1.75,3.0,1.0,437000.0
2040,2.5,3.0,2.0,542500.0
1230,1.0,3.0,1.0,229500.0
1060,1.0,2.0,1.0,170500.0
1920,2.5,3.0,2.0,391500.0
1520,2.5,3.0,2.0,296475.0
3540,2.5,3.0,2.0,888550.0
2250,2.0,3.0,1.5,328000.0
2090,2.5,4.0,2.0,300000.0
1720,2.5,3.0,2.0,500000.0
1910,2.5,3.0,2.0,494815.0
1601,2.5,3.0,3.0,378000.0
1060,2.25,2.0,2.0,505000.0
2330,2.75,4.0,2.0,680000.0
2370,2.5,3.0,2.0,351999.0
1420,2.5,3.0,3.0,510000.0
1260,1.5,2.0,2.0,374000.0
3030,2.5,3.0,2.0,509900.0
1140,1.75,3.0,2.0,230000.0
2820,2.5,5.0,1.0,527700.0
1270,2.0,2.0,3.0,438000.0
3180,2.5,3.0,2.0,900000.0
2790,2.25,3.0,1.0,1131000.0
2570,2.25,4.0,2.0,439000.0
1080,1.0,2.0,1.0,315000.0
3010,4.0,4.0,2.0,765000.0
2120,2.25,3.0,1.0,332000.0
1900,2.25,3.0,1.5,600000.0
2860,2.5,3.0,2.0,378500.0
910,1.0,3.0,1.0,190000.0
2850,2.5,4.0,2.0,645000.0
2560,2.5,2.0,2.0,780000.0
1570,1.75,3.0,2.0,370000.0
3110,3.5,4.0,2.0,875000.0
4740,3.75,4.0,2.0,1049000.0
1340,1.0,3.0,1.0,479000.0
2600,2.25,4.0,1.0,245000.0
1070,1.75,3.0,1.0,542000.0
1820,2.25,3.0,2.0,557500.0
1060,1.0,2.0,1.0,480000.0
2220,2.25,3.0,1.0,330000.0
1350,1.0,3.0,1.5,160000.0
2510,2.75,5.0,1.0,695500.0
2340,2.5,5.0,1.0,235500.0
1060,1.0,3.0,1.0,326500.0
2200,2.5,4.0,2.0,300000.0
1400,1.0,3.0,1.5,267000.0
1520,1.5,3.0,1.0,292600.0
1810,3.0,5.0,2.0,362000.0
2360,2.0,2.0,1.5,1087500.0
1210,1.75,2.0,2.0,357562.0
3420,2.5,3.0,1.0,789900.0
1810,2.5,3.0,2.0,513000.0
2760,2.25,3.0,1.0,336000.0
1950,2.25,4.0,1.0,560000.0
3830,2.5,3.0,2.0,1150000.0
2060,2.25,4.0,1.0,410000.0
1650,1.0,3.0,1.0,371500.0
2100,1.75,4.0,1.0,368000.0
3720,3.0,4.0,1.0,650000.0
1920,2.5,4.0,2.0,308950.0
1860,2.0,3.0,2.0,440000.0
2290,2.5,2.0,2.0,630000.0
1200,1.75,3.0,1.0,228950.0
5270,3.5,4.0,2.0,782000.0
1600,2.5,3.0,2.0,245000.0
2560,2.5,4.0,2.0,410000.0
880,1.0,2.0,1.0,427550.0
1020,1.0,2.0,1.0,235000.0
960,2.0,3.0,1.0,210000.0
1900,2.25,4.0,1.0,485000.0
1320,2.0,3.0,1.5,410000.0
2230,2.75,4.0,1.0,435000.0
1150,1.0,3.0,1.0,300000.0
3440,3.5,4.0,2.0,455000.0
1070,1.0,3.0,1.0,210000.0
2250,2.75,4.0,1.5,1050000.0
1910,2.5,4.0,1.0,458400.0
1180,1.75,3.0,1.0,390000.0
1400,1.0,3.0,1.0,148226.0
3580,3.0,4.0,2.5,711600.0
3176,2.75,3.0,2.0,819000.0
1170,2.0,2.0,1.5,613000.0
1570,2.0,2.0,1.0,592350.0
1460,1.5,3.0,1.0,232000.0
1140,1.75,3.0,1.0,250000.0
1150,2.0,1.0,1.0,115000.0
3180,2.5,4.0,1.0,1115000.0
2630,2.5,4.0,2.0,585000.0
1940,2.25,3.0,1.0,580000.0
850,1.0,1.0,1.0,165000.0
1550,2.0,3.0,1.0,430000.0
2090,2.25,3.0,1.0,383000.0
1320,1.0,3.0,1.5,201500.0
3220,2.5,4.0,2.0,690000.0
800,1.0,2.0,1.0,325000.0
1660,1.75,3.0,1.0,375000.0
2250,2.5,4.0,2.0,600000.0
2120,2.25,3.0,1.0,340000.0
2310,2.75,4.0,3.0,890000.0
1920,1.75,4.0,2.0,415000.0
1550,1.75,3.0,1.0,255000.0
1785,2.5,2.0,2.0,530000.0
1830,1.5,3.0,1.0,468000.0
3500,2.75,5.0,2.0,970000.0
2560,2.0,3.0,1.0,599000.0
1360,1.75,4.0,1.5,399500.0
810,1.0,2.0,1.0,325000.0
7320,4.0,5.0,2.0,1135250.0
2790,1.75,4.0,1.0,568000.0
1920,1.5,2.0,1.0,517000.0
2530,2.75,4.0,2.0,469950.0
2050,1.75,3.0,1.0,623000.0
2410,2.25,4.0,2.0,720000.0
1180,1.0,3.0,1.0,205000.0
630,1.0,2.0,1.0,148000.0
3480,2.5,3.0,1.0,950000.0
1010,1.5,3.0,1.5,405000.0
1910,2.25,3.0,2.0,293000.0
2490,3.5,3.0,2.0,550000.0
2150,2.5,4.0,2.0,435000.0
3000,2.75,4.0,2.0,355000.0
2830,2.75,3.0,2.0,673000.0
2680,2.5,4.0,2.0,449990.0
1090,1.5,2.0,2.0,249000.0
1984,2.5,4.0,1.0,380000.0
3090,2.75,4.0,2.0,760005.0
2610,2.5,4.0,2.0,674600.0
3370,3.5,4.0,2.0,812000.0
2250,2.5,4.0,2.0,333490.0
1450,3.25,3.0,2.0,320000.0
3130,2.5,4.0,2.0,999000.0
2700,2.75,2.0,1.0,810000.0
1970,2.75,5.0,1.0,399950.0
1970,2.0,3.0,2.0,550000.0
1950,1.5,3.0,1.0,290000.0
1940,1.5,3.0,1.0,232500.0
2500,2.5,3.0,2.0,565000.0
2910,2.75,4.0,1.0,749950.0
3350,2.5,4.0,2.0,720500.0
2140,1.75,3.0,1.0,507000.0
4030,4.5,5.0,2.0,989000.0
1980,2.5,4.0,2.0,463000.0
1460,1.5,3.0,1.0,310000.0
1880,1.75,4.0,1.0,284000.0
2320,1.75,3.0,2.0,737500.0
2220,3.25,3.0,1.5,569000.0
1410,1.0,3.0,2.0,700000.0
1240,1.0,3.0,1.0,660000.0
2030,2.0,4.0,2.0,275000.0
4000,3.75,6.0,2.0,570000.0
490,0.75,3.0,1.5,150000.0
1590,2.5,3.0,2.0,356000.0
2630,2.5,3.0,2.0,610000.0
1350,1.75,2.0,1.0,498800.0
990,1.0,3.0,1.0,226550.0
3710,2.75,4.0,2.0,692500.0
990,1.0,3.0,1.0,250000.0
2510,2.5,4.0,2.0,660000.0
800,1.0,2.0,1.0,295000.0
1600,1.0,4.0,1.0,154950.0
3320,3.25,5.0,2.0,409124.0
1730,1.5,5.0,1.0,287000.0
2000,1.75,4.0,1.0,810000.0
2910,2.75,4.0,1.0,525000.0
1710,1.75,4.0,1.0,525000.0
1200,1.0,3.0,1.0,275000.0
2600,2.5,3.0,2.0,583000.0
1460,1.75,2.0,1.0,237950.0
4260,3.75,4.0,2.0,1065000.0
2100,2.75,4.0,1.5,679000.0
1660,1.75,3.0,1.0,410000.0
1450,1.0,3.0,1.0,306000.0
1860,1.5,4.0,1.5,215000.0
2720,2.5,4.0,2.0,594950.0
1800,1.5,3.0,1.0,305000.0
1320,1.0,2.0,1.0,425000.0
1770,1.75,3.0,1.0,215000.0
2550,2.75,5.0,1.0,480000.0
2150,1.75,4.0,1.0,550000.0
3020,2.5,4.0,2.0,750000.0
960,1.0,3.0,1.0,137124.0
2783,2.0,3.0,2.0,840000.0
2250,2.0,3.0,1.0,624800.0
1710,1.75,3.0,1.0,630000.0
2650,2.5,3.0,1.0,590000.0
1830,3.25,3.0,3.0,599950.0
1460,2.5,3.0,2.0,299880.0
1760,2.0,3.0,1.0,400000.0
1960,2.5,3.0,2.0,560000.0
2010,2.25,4.0,1.0,229000.0
3670,2.5,4.0,2.0,525000.0
2290,2.25,2.0,1.0,737000.0
1780,2.0,3.0,1.0,680000.0
3080,2.5,4.0,2.0,635000.0
3360,2.5,4.0,2.0,740000.0
1370,1.0,3.0,2.0,335500.0
1660,2.5,4.0,1.0,270000.0
4440,3.5,4.0,2.0,1037000.0
2850,2.5,5.0,1.0,450000.0
1530,2.5,3.0,2.0,379000.0
2100,2.5,4.0,1.0,468000.0
730,1.0,1.0,1.0,321500.0
1920,2.25,3.0,2.0,443000.0
1600,1.0,3.0,1.0,340000.0
2380,2.25,4.0,2.0,470000.0
2760,2.5,3.0,2.0,545000.0
1840,1.5,4.0,1.5,415000.0
2580,2.5,7.0,1.0,599000.0
2100,1.75,4.0,1.0,759000.0
1820,1.75,4.0,1.0,300000.0
1550,1.5,3.0,1.0,359000.0
1440,1.0,4.0,1.5,550000.0
930,1.0,2.0,1.0,395000.0
3560,2.5,4.0,2.0,486000.0
840,1.0,2.0,1.0,187000.0
4280,3.25,4.0,2.0,734950.0
1500,1.5,3.0,1.0,284000.0
3650,3.5,4.0,2.0,696000.0
780,1.0,2.0,1.0,380000.0
1600,1.0,4.0,1.5,625000.0
1120,1.75,4.0,1.0,252000.0
1010,1.0,2.0,1.0,560000.0
1970,2.75,4.0,1.0,395000.0
2230,2.5,4.0,2.0,900000.0
3160,1.75,3.0,1.0,625000.0
1850,1.75,3.0,1.0,580000.0
1980,2.25,3.0,1.0,309000.0
3360,3.5,4.0,2.0,412000.0
2660,2.0,3.0,1.0,495000.0
1200,1.0,3.0,1.0,215000.0
2150,2.5,2.0,1.0,741500.0
2820,2.75,3.0,2.0,749000.0
3510,2.75,4.0,2.0,659950.0
1790,2.5,3.0,2.0,530000.0
2700,2.75,4.0,2.0,749000.0
3730,3.25,4.0,2.0,595000.0
2540,2.5,4.0,2.0,487000.0
3300,2.25,4.0,3.0,760000.0
2550,2.5,4.0,2.0,435000.0
1390,2.25,3.0,3.0,374950.0
1270,1.5,3.0,3.0,440000.0
2380,2.5,4.0,2.0,360000.0
3360,2.5,4.0,2.0,879000.0
1240,1.0,2.0,1.0,505000.0
2930,2.0,2.0,1.0,545000.0
2410,2.5,2.0,1.0,600000.0
2980,2.75,6.0,1.5,775000.0
1950,1.75,2.0,1.0,725000.0
2600,2.75,4.0,1.0,610000.0
1170,1.0,4.0,1.5,350000.0
1470,1.0,3.0,1.0,410000.0
1840,2.0,4.0,1.0,639000.0
1560,2.0,4.0,1.0,439000.0
1520,1.75,4.0,1.0,499950.0
2220,2.75,3.0,2.0,800000.0
2800,2.5,4.0,2.0,350000.0
670,1.0,2.0,1.0,279000.0
1720,2.25,3.0,2.0,290256.0
2110,2.5,3.0,2.0,355000.0
1580,1.75,3.0,1.0,263000.0
2640,2.5,6.0,2.0,880000.0
2700,2.5,4.0,2.0,426500.0
2820,2.5,3.0,2.0,735000.0
3340,2.5,4.0,2.0,720000.0
1530,2.5,3.0,2.0,265000.0
3840,3.5,4.0,2.0,840000.0
2320,2.0,3.0,1.0,657500.0
2310,2.0,5.0,1.5,850000.0
1770,2.5,3.0,3.0,436110.0
3160,3.0,2.0,2.0,589900.0
1620,1.5,3.0,1.0,620000.0
1510,2.0,4.0,1.0,254000.0
960,1.75,3.0,1.0,375000.0
1740,2.25,4.0,1.0,455000.0
1470,2.0,4.0,1.0,445000.0
2460,2.5,4.0,2.0,568500.0
1170,1.75,3.0,1.0,352500.0
1210,1.75,2.0,1.0,342500.0
1870,2.5,3.0,2.0,299950.0
1950,2.5,3.0,2.0,425000.0
2570,2.5,4.0,2.0,561000.0
1460,2.0,3.0,1.0,455500.0
2970,2.5,3.0,1.0,400000.0
2040,2.5,4.0,2.0,443500.0
3150,2.75,4.0,1.0,370000.0
1820,2.25,3.0,1.0,475000.0
2130,2.5,4.0,1.0,580000.0
1430,1.5,3.0,1.0,518000.0
2030,2.5,3.0,2.0,525000.0
2000,2.75,4.0,2.0,236000.0
1940,2.25,4.0,2.0,278500.0
880,1.75,2.0,1.0,205425.0
950,1.0,3.0,1.0,248000.0
1670,2.25,3.0,2.0,505000.0
2670,2.5,3.0,2.0,657500.0
2700,2.5,3.0,2.0,670000.0
590,1.0,1.0,1.0,202000.0
2160,2.25,4.0,1.0,440000.0
2700,2.5,4.0,2.0,690000.0
3206,2.25,6.0,2.0,375000.0
1560,1.75,3.0,1.0,291000.0
1400,1.75,3.0,1.0,230000.0
3090,3.25,4.0,2.0,850000.0
2630,2.0,4.0,2.0,84350.0
3260,2.75,4.0,1.0,188000.0
780,1.0,2.0,1.0,7800.0
2200,2.5,4.0,2.0,237227.85714299997
1340,1.0,3.0,1.0,117833.33333299999
2800,2.5,4.0,1.0,744312.5
3020,3.5,3.0,2.0,439333.333333
1970,2.25,3.0,1.0,280000.0
1570,2.0,3.0,1.0,176225.0
2280,2.5,3.0,2.0,500324.0
1600,2.5,3.0,2.0,444845.0
1680,3.0,3.0,3.0,330000.0
1890,1.75,3.0,1.0,292285.714286
520,1.0,2.0,1.0,160000.0
1780,2.25,3.0,2.0,274333.333333
2920,3.0,4.0,1.0,537500.0
2430,2.25,3.0,1.0,232333.333333
3010,2.75,3.0,2.0,237333.333333
1620,1.0,3.0,1.5,346750.0
2950,2.25,3.0,1.5,1020000.0
1770,1.5,3.0,1.0,254000.0
1830,1.0,3.0,1.0,238750.0
2380,2.5,4.0,2.0,268971.875
2550,2.5,4.0,1.0,642000.0
3720,2.5,3.0,2.0,571986.111111
1490,2.5,3.0,3.0,554250.0
1590,1.5,4.0,1.0,107500.0
1510,2.0,3.0,1.0,300000.0
1640,2.0,3.0,1.0,540833.333333
1840,2.5,4.0,2.0,274750.0
1040,1.0,3.0,1.0,148612.5
1250,1.0,3.0,1.0,326428.571429
1530,1.0,4.0,1.5,135333.333333
2110,2.5,4.0,2.0,577437.5
2150,1.75,3.0,1.0,440825.0
5340,3.75,5.0,2.5,195000.0
2420,1.75,4.0,1.0,257500.0
5010,3.25,4.0,2.0,692000.0
910,1.0,2.0,1.0,176400.0
2200,1.5,3.0,1.5,193000.0
3430,2.5,4.0,2.0,646212.5
1860,2.5,4.0,1.0,268971.875
1280,1.75,3.0,1.0,317061.875
1490,2.0,3.0,1.0,83300.0
1310,1.0,4.0,1.5,266066.666667
1980,2.5,4.0,2.0,342246.428571
1720,2.25,4.0,1.0,240015.333333
1370,2.0,3.0,1.0,83300.0
4060,3.0,4.0,1.0,316850.0
1960,2.5,4.0,2.0,259585.571429
1720,2.5,4.0,1.0,328211.90476199996
2740,2.5,4.0,2.0,673476.818182
1870,2.5,3.0,2.0,425000.0
720,1.0,2.0,1.0,127160.0
2180,2.25,3.0,2.0,341750.0
1430,1.5,3.0,1.0,178650.0
780,1.0,2.0,1.0,87500.0
1180,1.0,3.0,1.5,282508.888889
1300,2.0,3.0,1.0,450385.71428599994
4260,3.0,4.0,2.0,435000.0
2050,1.75,2.0,1.0,532500.0
2930,1.75,3.0,1.0,408900.0
1500,1.0,2.0,1.5,156766.666667
5960,3.5,5.0,2.0,452500.0
810,1.0,2.0,1.0,308830.769231
2320,2.75,4.0,2.0,484991.666667
1090,1.0,2.0,1.0,287919.782609
1000,1.0,2.0,1.0,247875.0
2260,2.5,3.0,2.0,309487.5
1290,1.0,4.0,1.5,173666.666667
2120,2.0,3.0,1.0,237481.25
1490,2.25,3.0,2.0,326983.333333
2310,2.5,4.0,2.0,790000.0
1840,2.5,3.0,1.0,678333.333333
2910,2.75,5.0,1.0,542804.75
3270,2.75,4.0,2.0,723243.75
3040,2.75,5.0,2.0,667781.25
1200,1.0,3.0,1.0,108333.33333299999
2290,2.25,4.0,2.0,535000.0
2580,2.0,4.0,1.0,596165.428571
1590,1.75,3.0,1.5,269187.5
1040,1.0,3.0,2.0,148612.5
2670,2.75,5.0,2.0,341166.666667
1540,1.0,4.0,1.5,132500.0
